Grocery_Name,MRP_Price,Discount_Price,Quantity,brand_name,price_per_unit
Dalda Refined Sunflower Oil Pouch : 1 Litre,144,99.0,1 L,Dalda,₹ 99.00
Sweekar Refined Sunflower Oil Jar : 15 Litres,1875,1679.0,15 L,Sweekar,₹ 111.93
Sundrop Superlite Advanced Sunflower Oil : 1 Litre,180,169.0,1 L,Sundrop,₹ 169.00
Sunny Sun Lite Refined Sunflower Oil Tin : 15 Litres,1980,1615.0,15 L,Sunny,₹ 107.67
Saffola Gold Oil : 1 Litre,160,146.0,1 L,Saffola,₹ 146.00
Saffola Active Oil : 1 Litre,160,114.0,1 L,Saffola,₹ 114.00
Saffola Active Oil : 15 Litres,2425,1620.0,15 L,Saffola,₹ 108.00
Saffola Gold Oil : 15 Litres,2500,2199.0,15 L,Saffola,₹ 146.60
Saffola Total Pro Heart Conscious Oil Pouch : 1 Litre,200,186.0,1 L,Saffola,₹ 186.00
Hudson Canola Oil : 1 Litre,350,249.0,1 L,Hudson,₹ 249.00
Fortune Rice Bran Health Oil : 1 Litre,149,125.0,1 L,Fortune,₹ 125.00
Premia Refined Rice Bran Oil : 1 Litre,150,100.0,1 L,Premia,₹ 100.00
Fortune Rice Bran Health Oil : 15 Litres,1999,1765.0,15 L,Fortune,₹ 117.67
Svity Kolam Rice Bran Oil Pouch : 1 Litre,145,100.0,1 L,Svity,₹ 0.10
Riso 100% Rice Bran Oil Jar : 5 Litre,810,685.0,5 L,Riso,₹ 137.00
Riso 100% Rice Bran Oil Pouch : 1 Litre,165,135.0,1 L,Riso,₹ 0.14
Dhara Life Refined Rice Bran Oil : 1 Litre,160,114.0,1 L,Dhara,₹ 114.00
Kings Rice Bran Physically Refined Rice Bran Oil : 900 gms,120,97.0,900 gm,Kings,₹ 0.11
Gemini Rice Bran Oil : 1 Litre,150,125.0,1 L,Gemini,₹ 125.00
Ricela Refined Rice Bran Oil : 5 Litres,855,628.0,5 L,Ricela,₹ 125.60
Guinea Filtered Groundnut Oil : 15 Litres,3700,2869.0,15 L,Guinea,₹ 191.27
Gulab Groundnut Oil : 5 Litres,1191,869.0,5 L,Gulab,₹ 173.80
Dhara Filtered Groundnut Oil Pouch : 1 Litre,250,205.0,1 L,Dhara,₹ 205.00
Fortune Filtered Groundnut Oil : 1 Litre,240,196.0,1 L,Fortune,₹ 196.00
Gulab Filtered Groundnut Oil : 15 Litres,3524,2699.0,15 L,Gulab,₹ 179.93
Guinea Filtered Groundnut Oil : 5 Litres,1325,1070.0,5 L,Guinea,₹ 214.00
RRO Primio Gold Filtered Groundnut Oil : 1 Litre,255,181.0,1 L,RRO,₹ 181.00
RRO Primio Refined Groundnut Oil : 5 Litres,1275,1079.0,5 L,RRO,₹ 215.80
Guinea Lite Groundnut Oil : 5 Litres,1300,1045.0,5 L,Guinea,₹ 209.00
RRO Primio Refined Groundnut Oil : 15 Litres,4000,2899.0,15 L,RRO,₹ 193.27
Gramiyaa Wood Cold Pressed Groundnut Oil : 1 Litre,490,399.0,1 L,Gramiyaa,₹ 399.00
RRO Primio Gold Filtered Groundnut Oil : 15 Litres,3500,2725.0,15 L,RRO,₹ 181.67
Gramiyaa Wood Cold Pressed Coconut Oil : 500 ml,290,228.0,500 ml,Gramiyaa,₹ 0.46
Borges Olive Oil For Indian Cooking : 2 Litres,3500,2249.0,2 L,Borges,₹ 1124.50
Del Monte Extra Light Olive Oil : 2 Litres,2700,1779.0,2 L,Del,₹ 889.50
Borges Extra Virgin Olive Oil : 1 Litre,2000,1199.0,1 L,Borges,₹ 1199.00
Leonardo Extra Light Olive Oil : 2 Litres,2599,1545.0,2 L,Leonardo,₹ 772.50
Leonardo Olive Pomace Oil : 5 Litres,4099,2899.0,5 L,Leonardo,₹ 579.80
Figaro Olive Oil Tin : 200 ml,449,399.0,200 ml,Figaro,₹ 2.00
Figaro Extra Virgin Olive Oil : 500 ml,1099,749.0,500 ml,Figaro,₹ 1.50
Bertolli Extra Light Tasting Olive Oil : 2 Litres,3999,2075.0,2 L,Bertolli,₹ 1037.50
Borges Pure Olive Oil - Classic : 1 Litre,1800,1069.0,1 L,Borges,₹ 1069.00
Patanjali Kachi Ghani Mustard Oil : 1 Litre,145,134.0,1 L,Patanjali,₹ 134.00
Patanjali Kachi Ghani Mustard Oil Pouch : 1 Litre,140,125.0,1 L,Patanjali,₹ 125.00
Fortune Kachi Ghani Mustard Oil Bottle : 1 Litre,185,146.0,1 L,Fortune,₹ 146.00
Fortune Kachi Ghani Mustard Oil : 1 Litre,180,144.0,1 L,Fortune,₹ 144.00
Dhara Kachighani (Mustard) Oil : 1 Litre,160,145.0,1 L,Dhara,₹ 145.00
Dalda Kachi Ghani Oil : 1 Litre,165,139.0,1 L,Dalda,₹ 139.00
Tez Mustard Kachchi Ghani Oil Bottle : 1 Litre,198,169.0,1 L,Tez,₹ 169.00
RRO Premium Mustard Oil : 5 Litres,975,765.0,5 L,RRO,₹ 153.00
Tez Mustard Kachchi Ghani Oil Pouch : 1 Litre,194,159.0,1 L,Tez,₹ 159.00
RRO Mastdil Premium Mustard Oil Bottle : 1 Litre,195,155.0,1 L,RRO,₹ 155.00
Radhuni Gold Refined Palmolein Oil : 870 gms,126,88.0,870 gm,Radhuni,₹ 0.10
Ruchi Gold Refined Palmolein Oil : 870 gms,125,90.0,870 gm,Ruchi,₹ 0.10
Tilsona Til Oil Bottle : 1 Litre,435,389.0,1 L,Tilsona,₹ 389.00
Gemini Refined Soyabean Oil : 1 Litre,140,115.0,1 L,Gemini,₹ 115.00
Swaad Soyabean Oil : 1 Litre,145,98.0,1 L,Swaad,₹ 98.00
Idhayam Gingelly Oil : 1 Litre,559,489.0,1 L,Idhayam,₹ 489.00
KLF Coconad 100% Edible Coconut Oil: 1 Litre,305,225.0,1 L,KLF,₹ 225.00
RRO Til Dil Premium Til Oil Bottle : 1 Litre,360,285.0,1 L,RRO,₹ 285.00
Fortune Plus Soya Health Oil : 1 Litre,130,116.0,1 L,Fortune,₹ 116.00
KPL Shudhi Coconut Oil : 1 Litre,240,210.0,1 L,KPL,₹ 210.00
Fortune Xpert Pro Immunity : 1 Litre,150,119.0,1 L,Fortune,₹ 119.00
Idhayam Sesame Oil Bottle : 1 Litre,565,499.0,1 L,Idhayam,₹ 499.00
Gramiyaa Wood Cold Pressed Sesame Oil : 1 Litre,690,545.0,1 L,Gramiyaa,₹ 545.00
Gowardhan Pure Cow Ghee Pouch : 2x1 Litre,1450,1235.0,2x1L,Gowardhan,₹ 617.50
Patanjali Cow Ghee : 1 Litre,720,665.0,1 L,Patanjali,₹ 665.00
Mother Dairy Pure Cow Ghee : 1 Litre,685,585.0,1 L,Mother,₹ 585.00
Amul Cow Ghee Pouch : 1 Litre,650,595.0,1 L,Amul,₹ 595.00
Gowardhan Pure Cow Ghee : 1 Litre,749,669.0,1 L,Gowardhan,₹ 669.00
Prabhat Dairy Cow Ghee Pouch : 1 Litre,725,555.0,1 L,Prabhat,₹ 555.00
Dynamix Cow Ghee Pouch : 1 Litre,719,615.0,1 L,Dynamix,₹ 615.00
Gowardhan Cow Ghee Tin : 5 Litres,3695,3199.0,5 L,Gowardhan,₹ 639.80
Dynamix Cow Ghee Tin : 5 Litres,3595,3099.0,5 L,Dynamix,₹ 619.80
Amul Cow Ghee Tin : 1 Litre,665,615.0,1 L,Amul,₹ 615.00
Yeole Brothers Cow Ghee Pouch : 1 Litre,729,495.0,1 L,Yeole,₹ 0.49
Dynamix Cow Ghee Jar : 1 Litre,735,635.0,1 L,Dynamix,₹ 635.00
HariBol A2 Milk Desi Cow Ghee : 225 ml,450,299.0,225 ml,HariBol,₹ 1.33
Organic India Organic Cow Ghee : 500 ml,715,595.0,500 ml,Organic,₹ 1.19
Amul Pure Ghee Pouch : 1 Litre,635,585.0,1 L,Amul,₹ 585.00
Haldiram's Deshi Ghee : 1 Litre,625,509.0,1 L,Haldiram's,₹ 509.00
Chitale Dairy Cow Ghee Box : 1 Litre,720,669.0,1 L,Chitale,₹ 669.00
Sagar Pure Ghee Pouch : 1 Litre,635,579.0,1 L,Sagar,₹ 579.00
Govind Pure Ghee Pouch : 1 Litre,735,565.0,1 L,Govind,₹ 565.00
Milky Mist Agmark Ghee Pouch : 1 Litre,820,512.0,1 L,Milky,₹ 512.00
Amul Pure Ghee Tin : 1 Litre,650,615.0,1 L,Amul,₹ 615.00
Chitale Dairy Ghee Box : 1 Litre,720,669.0,1 L,Chitale,₹ 669.00
Milky Mist Ghee Jar : 200 ml,190,99.0,200 ml,Milky,₹ 0.49
Sagar Pure Ghee Tin : 5 Litres,3200,2999.0,5 L,Sagar,₹ 599.80
Amul Pure Ghee Jar : 500 ml,330,307.0,500 ml,Amul,₹ 0.61
Parsi Dairy Farm Buffalo Ghee Jar : 500 ml,620,519.0,500 ml,Parsi,₹ 1.04
Yeole Brothers Cow Ghee  Jar : 200 ml,185,129.0,200 ml,Yeole,₹ 0.65
Dalda Vanaspati : 1 Litre,150,123.0,1 L,Dalda,₹ 123.00
Aashirvaad Superior MP Wheat Atta : 10 kgs,568,479.0,10 kg,Aashirvaad,₹ 47.90
Fortune Chakki Fresh Wheat Atta : 10 kgs,480,389.0,10 kg,Fortune,₹ 38.90
Aashirvaad Select Sharbati Wheat Atta : 5 kgs,331,276.0,5 kg,Aashirvaad,₹ 55.20
Aashirvaad Multigrain Atta : 5 kgs,359,286.0,5 kg,Aashirvaad,₹ 57.20
Nature Fresh Sampoorna Superior MP Wheat Atta : 10 kgs,475,379.0,10 kg,Nature,₹ 37.90
Pillsbury Chakki Fresh Wheat Atta : 10 kgs,551,375.0,10 kg,Pillsbury,₹ 37.50
Taste For Life MP Sihore Chapati Fine Wheat Atta : 5 kgs,460,415.0,5 kg,Taste,₹ 83.00
Wheat Flour Chakki Atta : 5 kgs,225,203.0,5 kg,Wheat,₹ 40.60
Pillsbury Multi Grain Atta : 5 kgs,352,264.0,5 kg,Pillsbury,₹ 52.80
Rice Atta : 1 kg,64,46.0,1 kg,Rice,₹ 46.00
24 Mantra Organic Whole Wheat Atta : 5 kgs,370,310.0,5 Kg,24,₹ 62.00
Aashirvaad Organic Whole Wheat Atta : 5 kgs,355,290.0,5 kg,Aashirvaad,₹ 58.00
Organic Tattva Organic Wheat Flour : 5 kgs,399,259.0,5 kg,Organic,₹ 51.80
Sunday Whole Wheat Chakki Fresh Atta : 10 kgs,425,335.0,10 kg,Sunday,₹ 33.50
Taste For Life Premium Khapli Wheat Atta : 1 kg,162,148.0,1 kg,Taste,₹ 148.00
Premia Ragi Flour (Nachni Atta) : 500 gms,41,27.0,500 gm,Premia,₹ 148.00
Wheat Lokwan (Lokvan) : 10 kgs,570,449.0,10 kg,Wheat,₹ 44.90
Premia Rawa : 1 kg,62,50.0,1 kg,Premia,₹ 44.90
Premia Maida : 500 gms,34,25.0,500 gm,Premia,₹ 44.90
Satyam Sabudana : 500 gms,77,71.0,500 gm,Satyam,₹ 0.14
Premia Lapsi Rava Small : 500 gms,38,25.0,500 gm,Premia,₹ 0.14
Nachni : 1 kg,89,67.0,1 kg,Nachni,₹ 67.00
Bajari : 1 kg,69,46.0,1 kg,Bajari,₹ 46.00
Premia Bajari : 1 kg,61,47.0,1 kg,Premia,₹ 46.00
Makai For Popcorn : 200 gms,40,25.0,200 gm,Makai,₹ 0.13
Satyam Lapsi Medium : 500 gms,37,34.0,500 gm,Satyam,₹ 0.07
Pink Harvest Farms White Quinoa : 500 gms,225,112.0,500 gm,Pink,₹ 0.22
True Elements Whole Grain Quinoa : 1 kg,650,325.0,1 Kg,True,₹ 325.00
Organic India Quinoa : 500 gms,295,265.0,500 gm,Organic,₹ 0.53
Satyam Barley : 100 gms,15,14.0,100 gm,Satyam,₹ 0.14
Premia Idli Rava : 1 kg,64,46.0,1 kg,Premia,₹ 0.14
Premia Rava small : 1 kg,62,48.0,1 kg,Premia,₹ 0.14
Premia Besan : 1 Kg,118,99.0,1 kg,Premia,₹ 0.14
Fortune Chana Dal Besan : 1 kg,160,106.0,1 kg,Fortune,₹ 106.00
Satyam Rava : 500 gms,39,36.0,500 gm,Satyam,₹ 0.07
Tata Sampann Fine Besan : 1 kg,149,134.0,1 Kg,Tata,₹ 134.00
Satyam Besan : 500 gms,73,67.0,500 gm,Satyam,₹ 0.13
Lapsi Rava / Daliya : 500 gms,37,27.0,500 gm,Lapsi,₹ 0.05
Nachni Atta : 500 gms,41,32.0,500 gm,Nachni,₹ 0.06
Bhagirathi Jowar Atta : 500 gms,53,39.0,500 gm,Bhagirathi,₹ 0.08
Satyam Maida : 500 gms,41,38.0,500 gm,Satyam,₹ 0.08
Bhagirathi Modak Atta : 500 gms,65,45.0,500 gm,Bhagirathi,₹ 0.09
Bhagirathi Thalipeeth Bhajni : 200 gms,45,35.0,200 gm,Bhagirathi,₹ 0.17
Satyam Rajgira Flour : 500 gms,136,126.0,500 gm,Satyam,₹ 0.25
Bhagirathi Rajgira Atta : 200 gms,75,55.0,200 gm,Bhagirathi,₹ 0.28
Blue Bird Corn Flour : 500 gms,80,60.0,500 gm,Blue,₹ 0.12
Bhagirathi Nachani (Ragi) Atta : 500 gms,55,42.0,500 gm,Bhagirathi,₹ 0.08
Bhagirathi Upwas Bhajani : 200 gms,75,55.0,200 gm,Bhagirathi,₹ 0.28
Bhagirathi Bajra Atta : 500 gms,40,36.0,500 gm,Bhagirathi,₹ 0.07
Bhagirathi Rice Atta : 500 gms,36,28.0,500 gm,Bhagirathi,₹ 0.06
Bhagirathi Shingada Atta : 200 gms,120,85.0,200 gm,Bhagirathi,₹ 0.42
Makai Atta : 500 gms,41,27.0,500 gm,Makai,₹ 0.05
Bajari Atta : 500 gms,43,30.0,500 gm,Bajari,₹ 0.06
Brown Polson Cornflour : 500 gms,87,75.0,500 gm,Brown,₹ 0.15
Organic Tattva Suji : 500 gms,75,54.0,500 gm,Organic,₹ 0.11
Bhagirathi Sattu Atta : 200 gms,40,34.0,200 gm,Bhagirathi,₹ 0.17
Satyam Rice Atta (Flour) : 500 gms,41,38.0,500 gm,Satyam,₹ 0.08
Weikfield Corn Flour : 100 gms,30,25.0,100 gm,Weikfield,₹ 0.25
K-Pra Ustav Modak Flour : 500 gms,70,45.0,500 gm,K-Pra,₹ 0.09
Bhagirathi Multigrain Bhakari Atta : 500 gms,48,35.0,500 gm,Bhagirathi,₹ 0.07
Bedekar Thalipith Bhajni : 200 gms,50,45.0,200 gm,Bedekar,₹ 0.23
Bhagirathi Makai (Corn) Flour : 500 gms,36,28.0,500 gm,Bhagirathi,₹ 0.06
Bedekar Rajgira Pith : 200 gms,80,65.0,200 gm,Bedekar,₹ 0.33
Bedekar Bhajjia Mix : 200 gms,65,52.0,200 gm,Bedekar,₹ 0.26
Bedekar Upwas Bhajni : 200 gms,80,65.0,200 gm,Bedekar,₹ 0.33
Rambandhu Chakali Bhajani Pith : 500 gms,125,83.0,500 gm,Rambandhu,₹ 0.17
K-Pra Anarasa Ready Mix : 500 gms,140,83.0,500 gm,K-Pra,₹ 0.17
Bhagirathi Anarase Peeth : 500 gms,130,79.0,500 gm,Bhagirathi,₹ 0.16
Premia Makai For Popcorn : 500 gms,96,63.0,500 gm,Premia,₹ 0.16
Daawat Rozana Super Basmati Rice : 5 kgs,486,359.0,5 kg,Daawat,₹ 71.80
India Gate Super Basmati Rice : 5 kgs,1120,729.0,5 kg,India,₹ 145.80
India Gate Basmati Rice Rozana : 5 kgs,585,449.0,5 kg,India,₹ 89.80
India Gate Mini Mogra (Broken) Basmati Rice : 10 kgs,680,549.0,10 kg,India,₹ 54.90
Daawat Super Basmati Rice : 5 kgs,1095,649.0,5 kg,Daawat,₹ 129.80
Daawat Devaaya Basmati Rice : 5 kgs,720,549.0,5 kg,Daawat,₹ 109.80
Daawat Heritage Daily Feast Tukda Basmati Rice : 5 kgs,600,299.0,5 kg,Daawat,₹ 59.80
Daawat Rozana Basmati Rice - Gold : 5 kgs,570,399.0,5 kg,Daawat,₹ 79.80
India Gate Basmati Rice - Mini Mogra-II - Kanki : 10 kgs,520,429.0,10 kg,India,₹ 42.90
Fortune Everyday Hamesha Basmati Rice : 5 kgs,465,365.0,5 kg,Fortune,₹ 73.00
India Gate Basmati Rice - Mogra : 5 kgs,415,329.0,5 kg,India,₹ 65.80
Daawat Biryani Basmati Rice : 1 kg,235,185.0,1 kg,Daawat,₹ 185.00
India Gate Basmati Rice - Tibar : 5 kgs,865,649.0,5 kg,India,₹ 129.80
India Gate Basmati Rice - Classic : 5 kgs,1210,999.0,5 kg,India,₹ 199.80
Basmati Rice Mogra : 10 kgs,750,610.0,10 kg,Basmati,₹ 61.00
Basmati Rice Broken (Kani) : 10 kgs,500,452.0,10 kg,Basmati,₹ 45.20
Daawat Sehat Mini Mogra (Broken) Basmati Rice : 5 kgs,325,259.0,5 kg,Daawat,₹ 51.80
Basmati Rice Mini Mogra (Broken) : 10 kgs,650,488.0,10 kg,Basmati,₹ 48.80
Kohinoor Charminar Everyday Basmati Rice : 5 kgs,550,305.0,5 kg,Kohinoor,₹ 61.00
Basmati Rice : 1 kg,164,128.0,1 kg,Basmati,₹ 128.00
India Gate Regular Choice Basmati Rice : 5 kgs,525,392.0,5 Kg,India,₹ 78.40
Daawat Pulav Basmati Rice : 5 kgs,820,620.0,5 kg,Daawat,₹ 124.00
India Gate Basmati Rice - Dubar : 1 kg,164,139.0,1 kg,India,₹ 139.00
Daawat Traditional Basmati Rice : 1 kg,225,195.0,1 kg,Daawat,₹ 195.00
India Gate Pure Basmati Rice - Daily Delight : 5 Kgs,425,299.0,5 kg,India,₹ 195.00
Devaaya Biryani Basmati Rice : 5 kgs,1076,639.0,5 kg,Devaaya,₹ 127.80
Daawat Brown Basmati Rice : 1 kg,190,155.0,1 kg,Daawat,₹ 155.00
Fortune Rozana Basmati Rice : 5 kgs,585,429.0,5 Kg,Fortune,₹ 85.80
Fortune Everyday Basmati Rice : 5 kgs,845,575.0,5 Kg,Fortune,₹ 115.00
GB Tini Basmati Rice : 5 kgs,270,219.0,5 kg,GB,₹ 43.80
Devaaya Rozana Basmati Rice : 5 kgs,480,305.0,5 kg,Devaaya,₹ 61.00
Mogra Basmati Rice : 1 kg,85,68.0,1 kg,Mogra,₹ 68.00
Rice Basmati Wand : 5 kgs,800,628.0,5 kg,Rice,₹ 125.60
India Gate Everyday Basmati Rice : 5 kgs,480,359.0,5 kg,India,₹ 71.80
GB Daily Basmati Rice  : 5 kgs,415,314.0,5 kg,GB,₹ 62.80
GB Rozana Basmati Rice :  5 kgs,455,347.0,5 kg,GB,₹ 69.40
Lal Qilla Traditional Basmati Rice : 5 kgs,1330,1129.0,5 kg,Lal,₹ 225.80
Kohinoor Royale Authentic biryani Basmati Rice : 500 gms,159,49.0,500 gm,Kohinoor,₹ 0.10
Daawat Biryani Basmati Rice : 500 gms,118,95.0,500 gm,Daawat,₹ 0.19
Tilda Premium Basmati Rice : 1 kgs,200,129.0,1 kg,Tilda,₹ 129.00
GB Evergreen Basmati Rice : 5 kgs,625,492.0,5 kg,GB,₹ 98.40
Tilda Rozana Basmati Rice : 1 kgs,180,90.0,1 kg,Tilda,₹ 90.00
Lal Qilla Dubar Basmati Rice : 1 kg,115,99.0,1 kg,Lal,₹ 99.00
Lal Qilla Tibar Basmati Rice : 1 kg,145,119.0,1 kg,Lal,₹ 119.00
Lal Qilla Classic Whiteline Basmati Rice : 1 kg,200,175.0,1 kg,Lal,₹ 175.00
Lal Qilla Brown Basmati Rice : 1 kg,200,170.0,1 kg,Lal,₹ 170.00
Fortune Mogra Basmati Rice : 5 kgs,375,269.0,5 kg,Fortune,₹ 53.80
Wada Kolam Sorted Rice : 10 kgs,900,676.0,10 kg,Wada,₹ 67.60
HMT Kolam Sorted Rice : 10 kgs,700,649.0,10 kg,HMT,₹ 64.90
Eco Kolam Jirasar Sorted Rice : 10 kgs,550,510.0,10 kg,Eco,₹ 51.00
Daawat Lachkari Wada Kolam : 5 kgs,490,359.0,5 kg,Daawat,₹ 71.80
Silky Kolam Rice : 1 kg,93,75.0,1 kg,Silky,₹ 75.00
24 Mantra Organic Sonamasuri Brown Rice : 1 kg,99,89.0,1 kg,24,₹ 89.00
India Gate Brown Rice : 1 kg,152,119.0,1 kg,India,₹ 119.00
Devaaya Brown Rice : 1 kg,110,85.0,1 kg,Devaaya,₹ 0.09
Tata Sampann Poha : 500 gms,53,35.0,500 gm,Tata,₹ 0.07
Satyam Poha Jada : 500 gms,49,45.0,500 gm,Satyam,₹ 0.09
Premia Red Poha : 500 gms,63,44.0,500 gm,Premia,₹ 0.09
Satyam Poha (Powa) Patla : 500 gms,58,53.0,500 gm,Satyam,₹ 0.11
Organic Tattva Red Poha : 500 gms,99,61.0,500 gm,Organic,₹ 0.12
Jowar Kurmura : 200 gms,50,23.0,200 gm,Jowar Kurmura :,₹ 0.12
Nachani (Ragi) Kurmura  : 200 gms,50,23.0,200 gm,Nachani (Ragi) Kurmura,₹ 0.12
Bajri Kurmura  : 200 gms,50,23.0,200 gm,Bajri Kurmura,₹ 0.12
Vijay Premium Murmura (Puffed Rice) : 500 gms,55,37.0,500 gm,Vijay,₹ 0.07
Natraj Makai Pauva : 500 gms,45,33.0,500 gm,Natraj,₹ 0.07
Ambemohar Rice : 5 kgs,650,508.0,5 kg,Ambemohar,₹ 101.60
Idli Rice : 1 kg,80,63.0,1 kg,Idli,₹ 63.00
Premia Bhagar : 500 gms,95,72.0,500 gm,Premia,₹ 63.00
Daawat Sehat Mini Mogra II Basmati Rice : 10 kgs,500,379.0,10 kg,Daawat,₹ 37.90
Red Rice : 1 kg,87,69.0,1 kg,Red,₹ 69.00
Kohinoor Charminar Long Grain Rice : 5 kgs,599,299.0,5 kg,Kohinoor,₹ 59.80
IR Boiled Rice : 1 kg,63,55.0,1 kg,IR,₹ 55.00
Fortune Jubilee Regular Rice : 5 kgs,375,339.0,5 kg,Fortune,₹ 67.80
Masoori Boiled Rice : 1 kg,72,58.0,1 kg,Masoori,₹ 58.00
Satyam Sama : 500 gms,103,95.0,500 gm,Satyam,₹ 0.19
Bemisal Shahi Pakwan Premium Rice : 5 kgs,328,245.0,5 Kg,Bemisal,₹ 49.00
Satyam Jeera : 200 gms,287,266.0,200 gm,Satyam,₹ 1.33
Premchand Gold Dhana Dal : 200 gms,90,65.0,200 gm,Premchand,₹ 0.33
Premia Ajma : 200 gms,127,77.0,200 gm,Premia,₹ 0.39
Satyam Kashmiri Chilly : 100 gms,182,169.0,100 gm,Satyam,₹ 1.69
Satyam Bedgi Chilly : 100 gms,198,184.0,100 gm,Satyam,₹ 1.84
Premia Chilli Guntur Stemless : 100 gms,77,51.0,100 gm,Premia,₹ 0.51
Satyam Elaichi : 50 gms,318,295.0,50 gm,Satyam,₹ 5.90
Premia Grated Dry Coconut : 200 gms,76,48.0,200 gm,Premia,₹ 0.24
Satyam Pumpkin Seeds : 100 gms,104,96.0,100 gm,Satyam,₹ 0.96
Satyam Watermelon Seed : 200 gms,319,296.0,200 gm,Satyam,₹ 1.48
Masala Elaichi : 50 gms,146,109.0,50 gm,Masala,₹ 2.18
Satyam Miri (Black Pepper) : 100 gms,176,160.0,100 gm,Satyam,₹ 1.60
Satyam Khobra (Coconut) : 200 gms,78,72.0,200 gm,Satyam,₹ 0.36
Farmley Premium Pumpkin Seeds : 200 gms,229,114.0,200 gm,Farmley,₹ 0.57
Nisarga Dry Coconut : 500 gms,260,89.0,500 gm,Nisarga,₹ 0.18
Satyam Badishop : 100 gms,97,90.0,100 gm,Satyam,₹ 0.90
Farmley Premium Chia Seeds : 200 gms,199,91.0,200 gm,Farmley,₹ 0.46
Tamarind : 500 gms,110,84.0,500 gm,Tamarind,₹ 0.17
Satyam Elaichi Big : 50 gms,184,171.0,50 gm,Satyam,₹ 3.42
Satyam Chia Seeds : 100 gms,82,76.0,100 gm,Satyam,₹ 0.76
Amrut Dhana Dal : 200 gms,105,62.0,200 gm,Amrut,₹ 0.31
Satyam Sunflower Seeds : 100 gms,62,57.0,100 gm,Satyam,₹ 0.57
Satyam Dhania : 200 gms,108,100.0,200 gm,Satyam,₹ 0.50
Satyam Taj (Cassia Bark) : 50 gms,38,35.0,50 gm,Satyam,₹ 0.70
Farmley Premium Sunflower Seeds : 200 gms,480,70.0,200 gm,Farmley,₹ 0.35
Amrut Roasted Sounf (Variyali) Mukhwas : 200 gms,140,70.0,200 gm,Amrut,₹ 0.35
Pink Harvest Farms Chia Seeds : 350 gms,399,199.0,350 gm,Pink,₹ 0.57
Satyam Pandi Chilli : 100 gms,78,72.0,100 gm,Satyam,₹ 0.72
Satyam Bore Chilly : 100 gms,168,155.0,100 gm,Satyam,₹ 1.55
Satyam Lavang : 50 gms,137,127.0,50 gm,Satyam,₹ 2.54
Satyam Tamarind : 500 gms,185,172.0,500 gm,Satyam,₹ 0.34
Satyam Ajma : 100 gms,107,99.0,100 gm,Satyam,₹ 0.99
Satyam Pumpkin Seeds Salted : 100 gms,121,112.0,100 gm,Satyam,₹ 1.12
Amrut Rajwadi Mukhwas : 200 gms,140,62.0,200 gm,Amrut,₹ 0.31
Satyam Rai : 200 gms,48,44.0,200 gm,Satyam,₹ 0.22
Satyam Garam Masala Whole : 100 gms,145,134.0,100 gm,Satyam,₹ 1.34
Satyam Methi : 100 gms,28,26.0,100 gm,Satyam,₹ 0.26
Pink Harvest Farms Tri-Colour Quinoa : 350 gms,399,199.0,350 gm,Pink,₹ 0.57
Satyam Quinoa : 100 gms,58,53.0,100 gm,Satyam,₹ 0.53
Satyam Sabja : 100 gms,66,61.0,100 gm,Satyam,₹ 0.61
Everest Kashmirilal Red Chilli Powder : 100 gms,124,97.0,100 gm,Everest,₹ 0.97
Everest Tikhalal Chilli Powder : 200 gms,136,121.0,200 gm,Everest,₹ 0.60
Maggi Masala Magic : 120 gms,100,85.0,120 gm,Maggi,₹ 0.71
Everest Garam Masala : 100 gms,100,86.0,100 gm,Everest,₹ 0.86
Ramdev Strong Hing : 100 gms,290,220.0,100 gm,Ramdev,₹ 2.20
Premia Extra Strong Hing Powder : 100 gms,190,99.0,100 gm,Premia,₹ 0.99
Everest Kitchen King Masala : 100 gms,90,81.0,100 gm,Everest,₹ 0.81
LG Hing : 200 gms,356,259.0,200 gm,LG,₹ 1.29
Vandevi Hing Powder : 100 gms,166,83.0,100 gm,Vandevi,₹ 0.83
Premia Yellow Hing Powder : 100 gms,120,59.0,100 gm,Premia,₹ 0.59
Everest Pav Bhaji Masala : 100 gms,90,69.0,100 gm,Everest,₹ 0.69
Everest Chaat Masala : 100 gms,85,74.0,100 gm,Everest,₹ 0.74
Everest Shahi Biryani Masala : 50 gms,83,65.0,50 gm,Everest,₹ 1.30
Vandevi Hing 2001 Powder : 100 gms,200,120.0,100 gm,Vandevi,₹ 1.20
Everest Turmeric Powder : 200 gms,76,67.0,200 gm,Everest,₹ 0.34
Everest Coriander Powder : 200 gms,84,68.0,200 gm,Everest,₹ 0.34
Aashirvaad Chilli Powder : 500 gms,360,180.0,500 gm,Aashirvaad,₹ 0.36
MTR Sambar Powder : 200 gms,160,125.0,200 gm,MTR,₹ 0.63
Everest Chhole Masala : 100 gms,88,76.0,100 gm,Everest,₹ 0.76
Jawai Rajwadi Tea Masala : 50 gms,149,49.0,50 gm,Jawai,₹ 0.98
Premia Red Chilli Powder : 200 gms,92,43.0,200 gm,Premia,₹ 0.21
Everest Yellow Hing Powder : 100 gms,240,192.0,100 gm,Everest,₹ 1.92
Goldiee Red Chilli Powder Pouch : 500 gms,212,106.0,500 gm,Goldiee,₹ 0.21
Jawai Badam Keshari Milk Masala : 20 gms,149,49.0,20 gm,Jawai,₹ 2.45
Everest Tea Masala : 100 gms,132,105.0,100 gm,Everest,₹ 1.05
